ticker,timeframe,hve_date,hve_volume,days_since_hve,hve_occ_1y,total_hve_count,all_hve_details,latest_date,latest_volume,latest_close,volume_ratio,data_points
RDDT,daily,2024-03-21,48705500,792,0,1,"[{'date': Timestamp('2024-03-21 00:00:00'), 'volume': np.int64(48705500)}]",2026-05-22,7830800,141.6699981689453,0.16077855683649692,545
CURI,daily,2024-03-21,33584800,792,0,8,"[{'date': Timestamp('2024-03-21 00:00:00'), 'volume': np.int64(33584800)}, {'date': Timestamp('2021-02-04 00:00:00'), 'volume': np.int64(5641600)}, {'date': Timestamp('2020-08-11 00:00:00'), 'volume': np.int64(3289100)}, {'date': Timestamp('2020-03-18 00:00:00'), 'volume': np.int64(614200)}, {'date': Timestamp('2020-03-10 00:00:00'), 'volume': np.int64(500000)}, {'date': Timestamp('2020-02-06 00:00:00'), 'volume': np.int64(338100)}, {'date': Timestamp('2020-01-29 00:00:00'), 'volume': np.int64(325800)}, {'date': Timestamp('2020-01-08 00:00:00'), 'volume': np.int64(164300)}]",2026-05-22,618900,2.549999952316284,0.018427979323979896,1602
NDAQ,daily,2024-03-20,18274300,793,0,9,"[{'date': Timestamp('2024-03-20 00:00:00'), 'volume': np.int64(18274300)}, {'date': Timestamp('2023-06-12 00:00:00'), 'volume': np.int64(16708800)}, {'date': Timestamp('2021-01-15 00:00:00'), 'volume': np.int64(8262600)}, {'date': Timestamp('2020-09-29 00:00:00'), 'volume': np.int64(7978200)}, {'date': Timestamp('2020-02-21 00:00:00'), 'volume': np.int64(7581600)}, {'date': Timestamp('2020-01-29 00:00:00'), 'volume': np.int64(3825300)}, {'date': Timestamp('2020-01-08 00:00:00'), 'volume': np.int64(3501000)}, {'date': Timestamp('2020-01-03 00:00:00'), 'volume': np.int64(2164800)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(1923900)}]",2026-05-22,2549700,91.01000213623048,0.13952381212960277,1606
ATMU,daily,2024-03-20,14939200,793,0,6,"[{'date': Timestamp('2024-03-20 00:00:00'), 'volume': np.int64(14939200)}, {'date': Timestamp('2024-03-18 00:00:00'), 'volume': np.int64(14118900)}, {'date': Timestamp('2024-03-14 00:00:00'), 'volume': np.int64(12228100)}, {'date': Timestamp('2024-03-11 00:00:00'), 'volume': np.int64(9499400)}, {'date': Timestamp('2024-03-07 00:00:00'), 'volume': np.int64(9157300)}, {'date': Timestamp('2023-05-26 00:00:00'), 'volume': np.int64(6277900)}]",2026-05-22,422900,48.83000183105469,0.028308075398950413,750
HLN,daily,2024-03-19,54353100,794,0,5,"[{'date': Timestamp('2024-03-19 00:00:00'), 'volume': np.int64(54353100)}, {'date': Timestamp('2022-12-06 00:00:00'), 'volume': np.int64(36347500)}, {'date': Timestamp('2022-08-11 00:00:00'), 'volume': np.int64(29487500)}, {'date': Timestamp('2022-07-26 00:00:00'), 'volume': np.int64(27235800)}, {'date': Timestamp('2022-07-25 00:00:00'), 'volume': np.int64(19352700)}]",2026-05-22,6951700,9.289999961853027,0.12789886869378195,962
^STI,daily,2024-03-18,2104935400,795,0,13,"[{'date': Timestamp('2024-03-18 00:00:00'), 'volume': np.int64(2104935400)}, {'date': Timestamp('2024-03-15 00:00:00'), 'volume': np.int64(1611687300)}, {'date': Timestamp('2020-05-29 00:00:00'), 'volume': np.int64(1472751700)}, {'date': Timestamp('2020-05-13 00:00:00'), 'volume': np.int64(637426800)}, {'date': Timestamp('2020-03-20 00:00:00'), 'volume': np.int64(628761400)}, {'date': Timestamp('2020-03-19 00:00:00'), 'volume': np.int64(608095800)}, {'date': Timestamp('2020-03-17 00:00:00'), 'volume': np.int64(588144700)}, {'date': Timestamp('2020-02-28 00:00:00'), 'volume': np.int64(552747300)}, {'date': Timestamp('2020-01-28 00:00:00'), 'volume': np.int64(461901000)}, {'date': Timestamp('2020-01-23 00:00:00'), 'volume': np.int64(313846600)}, {'date': Timestamp('2020-01-08 00:00:00'), 'volume': np.int64(297723700)}, {'date': Timestamp('2020-01-03 00:00:00'), 'volume': np.int64(193650300)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(136381900)}]",2026-05-22,321501800,5068.14990234375,0.15273713388068821,1605
SEE,daily,2023-12-15,31655100,796,0,11,"[{'date': Timestamp('2023-12-15 00:00:00'), 'volume': np.int64(31655100)}, {'date': Timestamp('2023-11-30 00:00:00'), 'volume': np.int64(9649100)}, {'date': Timestamp('2023-08-08 00:00:00'), 'volume': np.int64(7644800)}, {'date': Timestamp('2020-03-20 00:00:00'), 'volume': np.int64(5227200)}, {'date': Timestamp('2020-03-19 00:00:00'), 'volume': np.int64(3202700)}, {'date': Timestamp('2020-02-28 00:00:00'), 'volume': np.int64(3037600)}, {'date': Timestamp('2020-02-13 00:00:00'), 'volume': np.int64(2771300)}, {'date': Timestamp('2020-02-11 00:00:00'), 'volume': np.int64(2203300)}, {'date': Timestamp('2020-01-07 00:00:00'), 'volume': np.int64(1494800)}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': np.int64(1427900)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(1403600)}]",2026-02-18,3675000,41.91999816894531,0.11609503681871168,1540
EGBN,daily,2024-03-15,3036100,798,0,16,"[{'date': Timestamp('2024-03-15 00:00:00'), 'volume': np.int64(3036100)}, {'date': Timestamp('2023-09-15 00:00:00'), 'volume': np.int64(1482400)}, {'date': Timestamp('2023-04-20 00:00:00'), 'volume': np.int64(1355700)}, {'date': Timestamp('2022-12-16 00:00:00'), 'volume': np.int64(1140300)}, {'date': Timestamp('2021-12-17 00:00:00'), 'volume': np.int64(1130200)}, {'date': Timestamp('2020-03-20 00:00:00'), 'volume': np.int64(690000)}, {'date': Timestamp('2020-03-13 00:00:00'), 'volume': np.int64(540200)}, {'date': Timestamp('2020-03-12 00:00:00'), 'volume': np.int64(399900)}, {'date': Timestamp('2020-03-03 00:00:00'), 'volume': np.int64(344000)}, {'date': Timestamp('2020-02-25 00:00:00'), 'volume': np.int64(319800)}, {'date': Timestamp('2020-02-21 00:00:00'), 'volume': np.int64(311700)}, {'date': Timestamp('2020-01-17 00:00:00'), 'volume': np.int64(287900)}, {'date': Timestamp('2020-01-14 00:00:00'), 'volume': np.int64(244900)}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': np.int64(194300)}, {'date': Timestamp('2020-01-03 00:00:00'), 'volume': np.int64(157800)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(139200)}]",2026-05-22,184500,26.190000534057617,0.06076874938243141,1606
BGC,daily,2024-03-15,78502200,798,0,6,"[{'date': Timestamp('2024-03-15 00:00:00'), 'volume': np.int64(78502200)}, {'date': Timestamp('2020-06-26 00:00:00'), 'volume': np.int64(31228100)}, {'date': Timestamp('2020-03-27 00:00:00'), 'volume': np.int64(23380400)}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': np.int64(10165700)}, {'date': Timestamp('2020-01-03 00:00:00'), 'volume': np.int64(2594300)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(1621900)}]",2026-05-22,2369800,11.1899995803833,0.03018768900744183,1606
BOX,daily,2024-03-15,30698200,798,0,11,"[{'date': Timestamp('2024-03-15 00:00:00'), 'volume': np.int64(30698200)}, {'date': Timestamp('2021-03-22 00:00:00'), 'volume': np.int64(22905900)}, {'date': Timestamp('2020-08-27 00:00:00'), 'volume': np.int64(14075000)}, {'date': Timestamp('2020-06-22 00:00:00'), 'volume': np.int64(12206000)}, {'date': Timestamp('2020-05-28 00:00:00'), 'volume': np.int64(11654300)}, {'date': Timestamp('2020-05-27 00:00:00'), 'volume': np.int64(7067100)}, {'date': Timestamp('2020-02-27 00:00:00'), 'volume': np.int64(6340900)}, {'date': Timestamp('2020-02-10 00:00:00'), 'volume': np.int64(3487400)}, {'date': Timestamp('2020-01-08 00:00:00'), 'volume': np.int64(2803300)}, {'date': Timestamp('2020-01-07 00:00:00'), 'volume': np.int64(1534900)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(1470200)}]",2026-05-22,1930000,25.899999618530277,0.06287013570828257,1606
SHOO,daily,2024-03-15,7153900,798,0,15,"[{'date': Timestamp('2024-03-15 00:00:00'), 'volume': np.int64(7153900)}, {'date': Timestamp('2023-12-15 00:00:00'), 'volume': np.int64(3595900)}, {'date': Timestamp('2021-06-25 00:00:00'), 'volume': np.int64(3333200)}, {'date': Timestamp('2020-12-18 00:00:00'), 'volume': np.int64(2525500)}, {'date': Timestamp('2020-02-27 00:00:00'), 'volume': np.int64(2506700)}, {'date': Timestamp('2020-02-26 00:00:00'), 'volume': np.int64(1155200)}, {'date': Timestamp('2020-02-12 00:00:00'), 'volume': np.int64(1118800)}, {'date': Timestamp('2020-02-04 00:00:00'), 'volume': np.int64(1060400)}, {'date': Timestamp('2020-02-03 00:00:00'), 'volume': np.int64(1034700)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(925300)}, {'date': Timestamp('2020-01-23 00:00:00'), 'volume': np.int64(649800)}, {'date': Timestamp('2020-01-22 00:00:00'), 'volume': np.int64(648100)}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': np.int64(562300)}, {'date': Timestamp('2020-01-03 00:00:00'), 'volume': np.int64(559800)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(363600)}]",2026-05-22,869900,41.93000030517578,0.12159800947734802,1606
UHT,daily,2024-03-15,1131900,798,0,11,"[{'date': Timestamp('2024-03-15 00:00:00'), 'volume': np.int64(1131900)}, {'date': Timestamp('2021-06-25 00:00:00'), 'volume': np.int64(398100)}, {'date': Timestamp('2020-12-18 00:00:00'), 'volume': np.int64(322300)}, {'date': Timestamp('2020-06-19 00:00:00'), 'volume': np.int64(231300)}, {'date': Timestamp('2020-05-15 00:00:00'), 'volume': np.int64(208600)}, {'date': Timestamp('2020-03-20 00:00:00'), 'volume': np.int64(135600)}, {'date': Timestamp('2020-02-28 00:00:00'), 'volume': np.int64(121700)}, {'date': Timestamp('2020-01-14 00:00:00'), 'volume': np.int64(69400)}, {'date': Timestamp('2020-01-13 00:00:00'), 'volume': np.int64(68000)}, {'date': Timestamp('2020-01-10 00:00:00'), 'volume': np.int64(66200)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(62900)}]",2026-05-22,55500,42.29999923706055,0.04903260005300822,1606
BL,daily,2024-03-15,11261500,798,0,9,"[{'date': Timestamp('2024-03-15 00:00:00'), 'volume': np.int64(11261500)}, {'date': Timestamp('2021-03-10 00:00:00'), 'volume': np.int64(5148100)}, {'date': Timestamp('2020-08-27 00:00:00'), 'volume': np.int64(2955700)}, {'date': Timestamp('2020-06-26 00:00:00'), 'volume': np.int64(1797800)}, {'date': Timestamp('2020-01-16 00:00:00'), 'volume': np.int64(1757300)}, {'date': Timestamp('2020-01-15 00:00:00'), 'volume': np.int64(454100)}, {'date': Timestamp('2020-01-14 00:00:00'), 'volume': np.int64(403700)}, {'date': Timestamp('2020-01-07 00:00:00'), 'volume': np.int64(337000)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(280300)}]",2026-05-22,911100,28.899999618530277,0.08090396483594547,1606
NODK,daily,2024-03-15,302300,798,0,13,"[{'date': Timestamp('2024-03-15 00:00:00'), 'volume': np.int64(302300)}, {'date': Timestamp('2023-09-08 00:00:00'), 'volume': np.int64(232700)}, {'date': Timestamp('2020-03-20 00:00:00'), 'volume': np.int64(179600)}, {'date': Timestamp('2020-03-19 00:00:00'), 'volume': np.int64(107900)}, {'date': Timestamp('2020-03-06 00:00:00'), 'volume': np.int64(98500)}, {'date': Timestamp('2020-02-27 00:00:00'), 'volume': np.int64(88800)}, {'date': Timestamp('2020-02-19 00:00:00'), 'volume': np.int64(40000)}, {'date': Timestamp('2020-01-15 00:00:00'), 'volume': np.int64(31100)}, {'date': Timestamp('2020-01-14 00:00:00'), 'volume': np.int64(20600)}, {'date': Timestamp('2020-01-08 00:00:00'), 'volume': np.int64(13300)}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': np.int64(9900)}, {'date': Timestamp('2020-01-03 00:00:00'), 'volume': np.int64(8500)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(2600)}]",2026-05-22,14300,13.93000030517578,0.04730400264637777,1606
OIS,daily,2024-03-15,15563700,798,0,20,"[{'date': Timestamp('2024-03-15 00:00:00'), 'volume': np.int64(15563700)}, {'date': Timestamp('2023-03-17 00:00:00'), 'volume': np.int64(5339200)}, {'date': Timestamp('2020-06-05 00:00:00'), 'volume': np.int64(5072900)}, {'date': Timestamp('2020-06-03 00:00:00'), 'volume': np.int64(5039800)}, {'date': Timestamp('2020-06-02 00:00:00'), 'volume': np.int64(3804400)}, {'date': Timestamp('2020-05-04 00:00:00'), 'volume': np.int64(3794900)}, {'date': Timestamp('2020-04-30 00:00:00'), 'volume': np.int64(3172400)}, {'date': Timestamp('2020-04-29 00:00:00'), 'volume': np.int64(2937600)}, {'date': Timestamp('2020-04-09 00:00:00'), 'volume': np.int64(2754500)}, {'date': Timestamp('2020-03-20 00:00:00'), 'volume': np.int64(2551300)}, {'date': Timestamp('2020-03-10 00:00:00'), 'volume': np.int64(2170300)}, {'date': Timestamp('2020-03-09 00:00:00'), 'volume': np.int64(1657000)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(1640400)}, {'date': Timestamp('2020-01-24 00:00:00'), 'volume': np.int64(1334400)}, {'date': Timestamp('2020-01-23 00:00:00'), 'volume': np.int64(814700)}, {'date': Timestamp('2020-01-21 00:00:00'), 'volume': np.int64(646700)}, {'date': Timestamp('2020-01-13 00:00:00'), 'volume': np.int64(557500)}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': np.int64(539200)}, {'date': Timestamp('2020-01-03 00:00:00'), 'volume': np.int64(464500)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(370000)}]",2026-05-22,642100,8.850000381469727,0.04125625654568001,1606
CALX,daily,2024-03-15,11724100,798,0,12,"[{'date': Timestamp('2024-03-15 00:00:00'), 'volume': np.int64(11724100)}, {'date': Timestamp('2022-01-03 00:00:00'), 'volume': np.int64(10504900)}, {'date': Timestamp('2020-10-21 00:00:00'), 'volume': np.int64(5612500)}, {'date': Timestamp('2020-07-22 00:00:00'), 'volume': np.int64(4713700)}, {'date': Timestamp('2020-04-24 00:00:00'), 'volume': np.int64(2221900)}, {'date': Timestamp('2020-02-11 00:00:00'), 'volume': np.int64(1027300)}, {'date': Timestamp('2020-01-29 00:00:00'), 'volume': np.int64(699500)}, {'date': Timestamp('2020-01-28 00:00:00'), 'volume': np.int64(290900)}, {'date': Timestamp('2020-01-16 00:00:00'), 'volume': np.int64(264400)}, {'date': Timestamp('2020-01-10 00:00:00'), 'volume': np.int64(179100)}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': np.int64(177400)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(124500)}]",2026-05-22,632500,39.22999954223633,0.053948703951689256,1606
FIHL,daily,2024-03-15,6501000,798,0,2,"[{'date': Timestamp('2024-03-15 00:00:00'), 'volume': np.int64(6501000)}, {'date': Timestamp('2023-06-29 00:00:00'), 'volume': np.int64(5582700)}]",2026-05-22,378832,22.790000915527344,0.05827288109521612,728
LIN,daily,2024-03-15,33347400,798,0,13,"[{'date': Timestamp('2024-03-15 00:00:00'), 'volume': np.int64(33347400)}, {'date': Timestamp('2022-06-24 00:00:00'), 'volume': np.int64(23958800)}, {'date': Timestamp('2021-06-25 00:00:00'), 'volume': np.int64(23412000)}, {'date': Timestamp('2020-03-16 00:00:00'), 'volume': np.int64(7079300)}, {'date': Timestamp('2020-03-13 00:00:00'), 'volume': np.int64(6386900)}, {'date': Timestamp('2020-03-12 00:00:00'), 'volume': np.int64(6340400)}, {'date': Timestamp('2020-03-10 00:00:00'), 'volume': np.int64(5604100)}, {'date': Timestamp('2020-02-28 00:00:00'), 'volume': np.int64(5555300)}, {'date': Timestamp('2020-02-27 00:00:00'), 'volume': np.int64(3685500)}, {'date': Timestamp('2020-02-05 00:00:00'), 'volume': np.int64(2970400)}, {'date': Timestamp('2020-02-03 00:00:00'), 'volume': np.int64(2911500)}, {'date': Timestamp('2020-01-03 00:00:00'), 'volume': np.int64(2899300)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(2604100)}]",2026-05-22,1454000,517.5800170898438,0.043601600124747356,1606
ITW,daily,2024-03-15,11556400,798,0,10,"[{'date': Timestamp('2024-03-15 00:00:00'), 'volume': np.int64(11556400)}, {'date': Timestamp('2021-03-19 00:00:00'), 'volume': np.int64(6863100)}, {'date': Timestamp('2020-06-19 00:00:00'), 'volume': np.int64(4293200)}, {'date': Timestamp('2020-03-12 00:00:00'), 'volume': np.int64(3807900)}, {'date': Timestamp('2020-03-09 00:00:00'), 'volume': np.int64(3172300)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(3070500)}, {'date': Timestamp('2020-01-17 00:00:00'), 'volume': np.int64(2144900)}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': np.int64(1587300)}, {'date': Timestamp('2020-01-03 00:00:00'), 'volume': np.int64(1400800)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(1257500)}]",2026-05-22,874200,252.1999969482422,0.07564639507112941,1606
KFY,daily,2024-03-15,3819400,798,0,11,"[{'date': Timestamp('2024-03-15 00:00:00'), 'volume': np.int64(3819400)}, {'date': Timestamp('2020-12-18 00:00:00'), 'volume': np.int64(2133300)}, {'date': Timestamp('2020-06-26 00:00:00'), 'volume': np.int64(1946000)}, {'date': Timestamp('2020-03-09 00:00:00'), 'volume': np.int64(1421900)}, {'date': Timestamp('2020-03-06 00:00:00'), 'volume': np.int64(776400)}, {'date': Timestamp('2020-03-03 00:00:00'), 'volume': np.int64(651500)}, {'date': Timestamp('2020-02-28 00:00:00'), 'volume': np.int64(610500)}, {'date': Timestamp('2020-02-03 00:00:00'), 'volume': np.int64(609800)}, {'date': Timestamp('2020-01-23 00:00:00'), 'volume': np.int64(513500)}, {'date': Timestamp('2020-01-21 00:00:00'), 'volume': np.int64(475900)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(430400)}]",2026-05-22,360500,68.02999877929688,0.09438655286170602,1606
CINF,daily,2024-03-15,10787300,798,0,10,"[{'date': Timestamp('2024-03-15 00:00:00'), 'volume': np.int64(10787300)}, {'date': Timestamp('2023-03-17 00:00:00'), 'volume': np.int64(7773400)}, {'date': Timestamp('2020-06-19 00:00:00'), 'volume': np.int64(6750100)}, {'date': Timestamp('2020-04-28 00:00:00'), 'volume': np.int64(3936400)}, {'date': Timestamp('2020-02-28 00:00:00'), 'volume': np.int64(2197100)}, {'date': Timestamp('2020-02-27 00:00:00'), 'volume': np.int64(1742400)}, {'date': Timestamp('2020-02-26 00:00:00'), 'volume': np.int64(1182500)}, {'date': Timestamp('2020-01-31 00:00:00'), 'volume': np.int64(976600)}, {'date': Timestamp('2020-01-08 00:00:00'), 'volume': np.int64(884500)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(801100)}]",2026-05-22,332100,168.10000610351562,0.030786202293437655,1606
JRVR,daily,2024-03-15,10394300,798,0,10,"[{'date': Timestamp('2024-03-15 00:00:00'), 'volume': np.int64(10394300)}, {'date': Timestamp('2023-12-15 00:00:00'), 'volume': np.int64(8883500)}, {'date': Timestamp('2021-05-06 00:00:00'), 'volume': np.int64(5866700)}, {'date': Timestamp('2021-03-09 00:00:00'), 'volume': np.int64(711100)}, {'date': Timestamp('2021-03-05 00:00:00'), 'volume': np.int64(581200)}, {'date': Timestamp('2020-01-14 00:00:00'), 'volume': np.int64(556100)}, {'date': Timestamp('2020-01-13 00:00:00'), 'volume': np.int64(399400)}, {'date': Timestamp('2020-01-09 00:00:00'), 'volume': np.int64(394700)}, {'date': Timestamp('2020-01-03 00:00:00'), 'volume': np.int64(359100)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(172900)}]",2026-05-22,300100,4.0,0.028871593084671406,1606
WHR,daily,2024-03-15,14710300,798,0,10,"[{'date': Timestamp('2024-03-15 00:00:00'), 'volume': np.int64(14710300)}, {'date': Timestamp('2023-11-30 00:00:00'), 'volume': np.int64(4858600)}, {'date': Timestamp('2023-10-26 00:00:00'), 'volume': np.int64(4855600)}, {'date': Timestamp('2022-04-26 00:00:00'), 'volume': np.int64(4429100)}, {'date': Timestamp('2020-01-28 00:00:00'), 'volume': np.int64(3026200)}, {'date': Timestamp('2020-01-27 00:00:00'), 'volume': np.int64(1542300)}, {'date': Timestamp('2020-01-22 00:00:00'), 'volume': np.int64(1233400)}, {'date': Timestamp('2020-01-13 00:00:00'), 'volume': np.int64(1087100)}, {'date': Timestamp('2020-01-10 00:00:00'), 'volume': np.int64(839700)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(806200)}]",2026-05-22,2151200,42.66999816894531,0.14623767020387077,1606
^FTSE,daily,2024-03-15,2813498300,798,0,17,"[{'date': Timestamp('2024-03-15 00:00:00'), 'volume': np.int64(2813498300)}, {'date': Timestamp('2020-03-20 00:00:00'), 'volume': np.int64(2585565700)}, {'date': Timestamp('2020-03-12 00:00:00'), 'volume': np.int64(2209275500)}, {'date': Timestamp('2020-03-09 00:00:00'), 'volume': np.int64(2098798700)}, {'date': Timestamp('2020-02-28 00:00:00'), 'volume': np.int64(1979835300)}, {'date': Timestamp('2020-02-27 00:00:00'), 'volume': np.int64(1224827000)}, {'date': Timestamp('2020-02-24 00:00:00'), 'volume': np.int64(1081479400)}, {'date': Timestamp('2020-02-21 00:00:00'), 'volume': np.int64(872594700)}, {'date': Timestamp('2020-02-13 00:00:00'), 'volume': np.int64(823565400)}, {'date': Timestamp('2020-02-05 00:00:00'), 'volume': np.int64(818911400)}, {'date': Timestamp('2020-01-15 00:00:00'), 'volume': np.int64(730575200)}, {'date': Timestamp('2020-01-14 00:00:00'), 'volume': np.int64(697648200)}, {'date': Timestamp('2020-01-13 00:00:00'), 'volume': np.int64(659019400)}, {'date': Timestamp('2020-01-09 00:00:00'), 'volume': np.int64(653838100)}, {'date': Timestamp('2020-01-08 00:00:00'), 'volume': np.int64(606225000)}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': np.int64(516783400)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(482206700)}]",2026-05-22,669982200,10466.2998046875,0.23813136833955081,1612
AMSF,daily,2024-03-15,1017600,798,0,10,"[{'date': Timestamp('2024-03-15 00:00:00'), 'volume': np.int64(1017600)}, {'date': Timestamp('2023-06-23 00:00:00'), 'volume': np.int64(677900)}, {'date': Timestamp('2022-12-16 00:00:00'), 'volume': np.int64(673100)}, {'date': Timestamp('2021-12-17 00:00:00'), 'volume': np.int64(521300)}, {'date': Timestamp('2020-09-18 00:00:00'), 'volume': np.int64(347900)}, {'date': Timestamp('2020-03-20 00:00:00'), 'volume': np.int64(246800)}, {'date': Timestamp('2020-02-20 00:00:00'), 'volume': np.int64(226900)}, {'date': Timestamp('2020-01-08 00:00:00'), 'volume': np.int64(135200)}, {'date': Timestamp('2020-01-03 00:00:00'), 'volume': np.int64(89100)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(47900)}]",2026-05-22,112000,31.049999237060547,0.11006289308176101,1606
BMY,daily,2024-03-15,123585300,798,0,8,"[{'date': Timestamp('2024-03-15 00:00:00'), 'volume': np.int64(123585300)}, {'date': Timestamp('2020-06-19 00:00:00'), 'volume': np.int64(54134700)}, {'date': Timestamp('2020-05-15 00:00:00'), 'volume': np.int64(35224400)}, {'date': Timestamp('2020-01-14 00:00:00'), 'volume': np.int64(30560500)}, {'date': Timestamp('2020-01-13 00:00:00'), 'volume': np.int64(19243300)}, {'date': Timestamp('2020-01-08 00:00:00'), 'volume': np.int64(18527000)}, {'date': Timestamp('2020-01-07 00:00:00'), 'volume': np.int64(15551700)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(13163700)}]",2026-05-22,6489200,59.459999084472656,0.05250786299017764,1606
MMI,daily,2024-03-15,2330600,798,0,12,"[{'date': Timestamp('2024-03-15 00:00:00'), 'volume': np.int64(2330600)}, {'date': Timestamp('2023-06-23 00:00:00'), 'volume': np.int64(919300)}, {'date': Timestamp('2022-12-16 00:00:00'), 'volume': np.int64(810400)}, {'date': Timestamp('2021-03-10 00:00:00'), 'volume': np.int64(656700)}, {'date': Timestamp('2021-03-04 00:00:00'), 'volume': np.int64(519900)}, {'date': Timestamp('2020-06-26 00:00:00'), 'volume': np.int64(437300)}, {'date': Timestamp('2020-04-29 00:00:00'), 'volume': np.int64(399800)}, {'date': Timestamp('2020-04-03 00:00:00'), 'volume': np.int64(376300)}, {'date': Timestamp('2020-03-17 00:00:00'), 'volume': np.int64(319100)}, {'date': Timestamp('2020-03-12 00:00:00'), 'volume': np.int64(301900)}, {'date': Timestamp('2020-02-25 00:00:00'), 'volume': np.int64(209600)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(154000)}]",2026-05-22,339500,28.82999992370605,0.14567064275293914,1606
ZION,daily,2024-03-15,37419600,798,0,13,"[{'date': Timestamp('2024-03-15 00:00:00'), 'volume': np.int64(37419600)}, {'date': Timestamp('2023-03-13 00:00:00'), 'volume': np.int64(26129900)}, {'date': Timestamp('2020-11-30 00:00:00'), 'volume': np.int64(12464100)}, {'date': Timestamp('2020-03-13 00:00:00'), 'volume': np.int64(10178300)}, {'date': Timestamp('2020-03-09 00:00:00'), 'volume': np.int64(9843600)}, {'date': Timestamp('2020-03-06 00:00:00'), 'volume': np.int64(5930900)}, {'date': Timestamp('2020-03-05 00:00:00'), 'volume': np.int64(5762900)}, {'date': Timestamp('2020-03-02 00:00:00'), 'volume': np.int64(5006700)}, {'date': Timestamp('2020-01-22 00:00:00'), 'volume': np.int64(4964000)}, {'date': Timestamp('2020-01-21 00:00:00'), 'volume': np.int64(3193600)}, {'date': Timestamp('2020-01-13 00:00:00'), 'volume': np.int64(2454700)}, {'date': Timestamp('2020-01-08 00:00:00'), 'volume': np.int64(2396000)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(1528700)}]",2026-05-22,843400,62.119998931884766,0.02253899026178794,1606
MO,daily,2024-03-15,45230800,798,0,9,"[{'date': Timestamp('2024-03-15 00:00:00'), 'volume': np.int64(45230800)}, {'date': Timestamp('2021-04-20 00:00:00'), 'volume': np.int64(43950300)}, {'date': Timestamp('2021-03-19 00:00:00'), 'volume': np.int64(37178900)}, {'date': Timestamp('2020-03-23 00:00:00'), 'volume': np.int64(24246000)}, {'date': Timestamp('2020-02-28 00:00:00'), 'volume': np.int64(23998100)}, {'date': Timestamp('2020-02-24 00:00:00'), 'volume': np.int64(18907800)}, {'date': Timestamp('2020-01-30 00:00:00'), 'volume': np.int64(17717800)}, {'date': Timestamp('2020-01-17 00:00:00'), 'volume': np.int64(11468200)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(8717200)}]",2026-05-22,4505300,73.9000015258789,0.09960690502931631,1606
MTH,daily,2024-03-15,7116000,798,0,5,"[{'date': Timestamp('2024-03-15 00:00:00'), 'volume': np.int64(7116000)}, {'date': Timestamp('2023-12-15 00:00:00'), 'volume': np.int64(3895600)}, {'date': Timestamp('2020-01-30 00:00:00'), 'volume': np.int64(3870000)}, {'date': Timestamp('2020-01-07 00:00:00'), 'volume': np.int64(2250000)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(1378600)}]",2026-05-22,611200,64.2300033569336,0.08589094997189432,1606
